epoka;promień sąsiedztwa;współczynnik uczenia;błąd kwantyzacji
43;0.10316828536478852;0.20492129773284287;0.16121778641060913
44;0.09902952597474952;0.1943465330140274;0.17115512718007914
45;0.09505679948162328;0.18431746876702962;0.16327145500417542
46;0.09124344521242558;0.17480594464853597;0.16529644331353394
47;0.08758306969763274;0.16578525350242346;0.16294735909796068
48;0.08406953595189083;0.1572300663694448;0.1631247334280081
49;0.08069695318474655;0.14911636136671613;0.16018096240595114
50;0.07745966692414832;0.1414213562373095;0.1663418951973268
51;0.07435224953615878;0.13412344438055843;0.16105550734130647
52;0.07136949112498404;0.12720213418345722;0.16156508775873013
53;0.06850639079806278;0.12063799148280482;0.16921060165383203
54;0.06575814828157009;0.11441258499653376;0.16304199464339567
55;0.06312015587227866;0.1085084345710023;0.1639879362913762
56;0.060587990712283865;0.10290896209893514;0.1615783375410137
57;0.05815740737364052;0.09759844497019594;0.15979804234171519
58;0.05582433074047852;0.09256197192468747;0.1645785078290483
59;0.05358484917666402;0.08778540118342042;0.163278336657387
60;0.05143520796755042;0.08325532074018732;0.1616743446759579
61;0.049371803024824065;0.07895901070234641;0.16687496130401583
62;0.047391174843890015;0.07488440757497258;0.16965045140328328
63;0.04549000270366685;0.07102007038809022;0.16243075319381237
64;0.043665099099065914;0.06735514857187726;0.17165956561589507
65;0.041913404396820515;0.06387935148963816;0.16329051750049048
66;0.04023198170570494;0.060582919542998326;0.1620636359500751
67;0.03861801195254286;0.05745659676818673;0.16440948858304436
68;0.03706878915574938;0.05449160484646102;0.16586990985689953
69;0.035581715888482565;0.0516796184556993;0.16181429026826946
70;0.03415429892379762;0.049012741893949004;0.1668707111865121
71;0.03278414505450291;0.046483486909295095;0.1613934530964697
72;0.03146895708070884;0.04408475167379618;0.16232395364240526
73;0.030206529958342714;0.041809800842450326;0.16001198853460974
74;0.02899474710217194;0.03965224664119863;0.16553630864214
75;0.027831576837137408;0.03760603093086393;0.1614486170428662
76;0.026715068992047175;0.03566540819666266;0.16587497933128378
77;0.02564335162991961;0.03382492941552632;0.160931849787838
78;0.024614627909493956;0.03207942675593427;0.1619420960873446
79;0.023627173072646352;0.030423999067296762;0.16103410483136546
80;0.02267933155266054;0.028853998118144264;0.16197464053707805
81;0.02176951419850475;0.027365015544481706;0.1633211397781059
82;0.020896195610461236;0.02595287047166022;0.1615710389419439
83;0.02005791158264114;0.02461359777501013;0.16384935578743942
84;0.01925325664809707;0.023343436946272726;0.16259344079059873
85;0.018480881722417256;0.022138821534568864;0.16127959331929934
86;0.017739491841850728;0.02099636913225622;0.16095256359444285
87;0.01702784399217116;0.019912871877556644;0.1620084353646235
88;0.01634474502463932;0.018885287447286223;0.1607289293195547
89;0.01568904965556995;0.017910730514396744;0.16176477742255704
90;0.015059658546149225;0.016986464646342472;0.1613771940726784
91;0.014455516459283365;0.016109894621523818;0.16069985850822213
92;0.013875610490388183;0.015278559142233509;0.1614744587433135
93;0.013318968369153339;0.014490123923644065;0.16111173188786088
94;0.012784656829433994;0.013742375139431405;0.16054035619846288
95;0.012271780044536827;0.013033213205630636;0.16173495381326788
96;0.01177947812527711;0.01236064688527001;0.16082499974690964
97;0.011306925678288502;0.011722787697229446;0.1607871391429564
98;0.01085333042216863;0.011117844613624535;0.16032972592154138
99;0.0104179318591401;0.01054411903082687;0.16033825829855367
