epoka;promień sąsiedztwa;współczynnik uczenia;błąd kwantyzacji
51;0.07435224953615878;0.060049557881226595;1.8029619647125283
52;0.07136949112498404;0.05945205479701944;1.8578815593390074
53;0.06850639079806278;0.05886049696783552;1.7885209676759315
54;0.06575814828157009;0.058274825237398964;1.7902492755727237
55;0.06312015587227866;0.05769498103804867;1.7903817076791677
56;0.060587990712283865;0.05712090638488149;1.7940486009153536
57;0.05815740737364052;0.05655254386995371;1.7816490099427362
58;0.05582433074047852;0.055989836656540205;1.828763877313177
59;0.05358484917666402;0.05543272847345071;1.792492858133672
60;0.05143520796755042;0.05488116360940264;1.8328343199126897
61;0.049371803024824065;0.05433508690744998;1.7932303867478414
62;0.047391174843890015;0.05379444375946745;1.7937700961555267
63;0.04549000270366685;0.053259180100689724;1.8162074120656797
64;0.043665099099065914;0.052729242404304856;1.7865788425635358
65;0.041913404396820515;0.05220457767610161;1.8096990756752802
66;0.04023198170570494;0.05168513344916992;1.8126515844127131
67;0.03861801195254286;0.051170857778654245;1.7902257637934995
68;0.03706878915574938;0.05066169923655896;1.7943938944580162
69;0.035581715888482565;0.05015760690660556;1.7903656177375307
70;0.03415429892379762;0.049658530379140954;1.7825640483113765
71;0.03278414505450291;0.04916441974609651;1.795005843986064
72;0.03146895708070884;0.04867522559599717;1.7936938149013726
73;0.030206529958342714;0.048190899009020245;1.8049242824684015
74;0.02899474710217194;0.04771139155210344;1.8037463178020976
75;0.027831576837137408;0.04723665527410147;1.7943202114952161
76;0.026715068992047175;0.04676664270099093;1.7799664414237184
77;0.02564335162991961;0.04630130683112281;1.7944659026895187
78;0.024614627909493956;0.04584060113052235;1.7968671290347726
79;0.023627173072646352;0.045384479528235586;1.7883280444483236
80;0.02267933155266054;0.044932896411722156;1.8003897873035786
81;0.02176951419850475;0.044485806622294115;1.7864340751742331
82;0.020896195610461236;0.044043165450599935;1.7810055707237213
83;0.02005791158264114;0.04360492863215357;1.7860831025728026
84;0.01925325664809707;0.043171052342907974;1.7833332271711524
85;0.018480881722417256;0.04274149319487267;1.7964511039864217
86;0.017739491841850728;0.042316208231774885;1.7967714973869167
87;0.01702784399217116;0.0418951549247639;1.7834366472050727
88;0.01634474502463932;0.04147829116815814;1.7904755249994084
89;0.01568904965556995;0.04106557527523455;1.7820598614477285
90;0.015059658546149225;0.04065696597405991;1.7833327493223858
91;0.014455516459283365;0.0402524224033636;1.790418962952799
92;0.013875610490388183;0.039851904108451415;1.7930680873961422
93;0.013318968369153339;0.03945537103716011;1.7897844509348662
94;0.012784656829433994;0.039062783535852116;1.781668369627648
95;0.012271780044536827;0.03867410234545013;1.7771846613605182
96;0.01177947812527711;0.03828928859751121;1.7829228417446776
97;0.011306925678288502;0.03790830381033988;1.7840633881387988
98;0.01085333042216863;0.03753110988513996;1.7748073891718108
99;0.0104179318591401;0.037157669102204575;1.782826492422949
