epoka;promień sąsiedztwa;współczynnik uczenia;błąd kwantyzacji
67;0.03861801195254286;0.051170857778654245;0.43890473836329225
68;0.03706878915574938;0.05066169923655896;0.4408516956353849
69;0.035581715888482565;0.05015760690660556;0.43677085125294957
70;0.03415429892379762;0.049658530379140954;0.4434022844417279
71;0.03278414505450291;0.04916441974609651;0.4316563955273484
72;0.03146895708070884;0.04867522559599717;0.43312094733418766
73;0.030206529958342714;0.048190899009020245;0.4491658169154683
74;0.02899474710217194;0.04771139155210344;0.43546970959571857
75;0.027831576837137408;0.04723665527410147;0.4347536586026396
76;0.026715068992047175;0.04676664270099093;0.43640657328146204
77;0.02564335162991961;0.04630130683112281;0.42301870155914273
78;0.024614627909493956;0.04584060113052235;0.42361381581643626
79;0.023627173072646352;0.045384479528235586;0.42332807587956595
80;0.02267933155266054;0.044932896411722156;0.4242902292757097
81;0.02176951419850475;0.044485806622294115;0.439595883391372
82;0.020896195610461236;0.044043165450599935;0.4322645357370071
83;0.02005791158264114;0.04360492863215357;0.43313487513067744
84;0.01925325664809707;0.043171052342907974;0.44509968131619737
85;0.018480881722417256;0.04274149319487267;0.428470799217881
86;0.017739491841850728;0.042316208231774885;0.43323558526245604
87;0.01702784399217116;0.0418951549247639;0.435225153646148
88;0.01634474502463932;0.04147829116815814;0.43212377198982643
89;0.01568904965556995;0.04106557527523455;0.4277307889733997
90;0.015059658546149225;0.04065696597405991;0.43094931582857937
91;0.014455516459283365;0.0402524224033636;0.4288658364581466
92;0.013875610490388183;0.039851904108451415;0.43948933608260204
93;0.013318968369153339;0.03945537103716011;0.44694921184238523
94;0.012784656829433994;0.039062783535852116;0.43562516190278594
95;0.012271780044536827;0.03867410234545013;0.42940174050725927
96;0.01177947812527711;0.03828928859751121;0.444094010285234
97;0.011306925678288502;0.03790830381033988;0.43961405979372187
98;0.01085333042216863;0.03753110988513996;0.42814017526722264
99;0.0104179318591401;0.037157669102204575;0.4243107201393769
